unnamed: 0,make,model,variant,ex-showroom_price,displacement,cylinders,valves_per_cylinder,drivetrain,cylinder_configuration,emission_norm,engine_location,fuel_system,fuel_tank_capacity,fuel_type,height,length,width,body_type,doors,city_mileage,highway_mileage,arai_certified_mileage,kerb_weight,gears,ground_clearance,front_brakes,rear_brakes,front_suspension,rear_suspension,front_track,rear_track,front_tyre_&_rim,rear_tyre_&_rim,power_steering,power_windows,power_seats,keyless_entry,power,torque,odometer,speedometer,tachometer,tripmeter,seating_capacity,seats_material,type,wheelbase,wheels_size,start_/_stop_button,12v_power_outlet,audiosystem,aux-in_compatibility,average_fuel_consumption,basic_warranty,bluetooth,boot-lid_opener,boot_space,cd_/_mp3_/_dvd_player,central_locking,child_safety_locks,clock,cup_holders,distance_to_empty,door_pockets,engine_malfunction_light,extended_warranty,fm_radio,fuel-lid_opener,fuel_gauge,handbrake,instrument_console,low_fuel_warning,minimum_turning_radius,multifunction_display,sun_visor,third_row_ac_vents,ventilation_system,auto-dimming_rear-view_mirror,hill_assist,gear_indicator,engine_immobilizer,seat_back_pockets,abs_(anti-lock_braking_system),headlight_reminder,adjustable_headrests,gross_vehicle_weight,airbags,door_ajar_warning,ebd_(electronic_brake-force_distribution),fasten_seat_belt_warning,gear_shift_reminder,number_of_airbags,adjustable_steering_column,parking_assistance,key_off_reminder,usb_compatibility,cigarette_lighter,infotainment_screen,multifunction_steering_wheel,average_speed,eba_(electronic_brake_assist),seat_height_adjustment,navigation_system,second_row_ac_vents,rear_center_armrest,ipod_compatibility,esp_(electronic_stability_program),cooled_glove_box,turbocharger,isofix_(child-seat_mount),rain_sensing_wipers,leather_wrapped_steering,automatic_headlamps,asr_/_traction_control,cruise_control
899.0,Ford,Figo,Titanium Blu 1.5 Tdci,764900.0,1498.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,40 litres,Diesel,1525 ,3941 ,1704 ,Hatchback,5.0,unknown,unknown,25.5 ,1057 ,5,unknown,Ventilated Disc,Drum,Independent MCPherson Strut with coil springs & anti-roll bar,"Semi Independent, Twist Beam with coil Spring and Shock Absorber",unknown,unknown,195/55 R15,195/55 R15,Electric Power,All Windows,unknown,Remote,100PS@3750RPM,215Nm@1750-3000RPM,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2490 ,195/55 R15,unknown,Yes,CD Player with USB & Aux-in,Yes,unknown,"2 Years / 100,000 Kms (whichever comes first)",Yes,"With Remote, Internal",unknown,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,unknown,Yes,Internal,Analog,Manual,Analog + Digital,Yes,unknown,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,unknown,unknown,unknown,Yes,Yes,Yes,Yes,Front Row,unknown,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags, Drive side airbag",Yes,Yes,Yes,unknown,6.0,Rake,Rear sensors with camera,Yes,Yes,unknown,Touch Sensitive,Multifunction Steering Wheel,unknown,unknown,Manual Adjustment,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
900.0,Maruti Suzuki,Baleno,1.3 Delta,746621.0,1248.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,37 litres,Diesel,1510 ,3995 ,1745 ,Hatchback,5.0,27.39 ,unknown,27.39 ,970 ,5,170 ,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1515 ,1525 ,185/65R15,185/65R15,Electric Power,All Windows,unknown,Remote,75PS@4000rpm,190Nm@2000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2520 ,185/65R15,unknown,2,CD Player with USB & Aux-in,Yes,Yes,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,Internal,339 ,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,unknown,Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 ,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,unknown,unknown,Yes,Yes,Yes,Yes,Yes,All Rows,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,Rake,Rear sensors,Yes,Yes,unknown,unknown,Multifunction Steering Wheel,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Yes,unknown,unknown,unknown,unknown,unknown
901.0,Maruti Suzuki,Baleno,1.3 Alpha,868221.0,1248.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,37 litres,Diesel,1500 ,3995 ,1745 ,Hatchback,5.0,27.39 ,unknown,27.39 ,985 ,5,170 ,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1505 ,1515 ,195/55R16,195/55R16,Electric Power,All Windows,unknown,Smart Key,75PS@4000rpm,190Nm@2000rpm,Digital,Analog,Analog,Yes,5.0,Leather,Manual,2520 ,195/55R16,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,"Internal, With Remote",339 ,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,unknown,Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 ,Yes,Driver & Front Passenger,unknown,Fully automatic climate control,unknown,unknown,unknown,Yes,Yes,Yes,Yes,All Rows,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,unknown,2.0,"Rake, Reach",Rear sensors with camera,Yes,Yes,unknown,Touch Sensitive,Multifunction Steering Wheel,Yes,unknown,Manual Adjustment,Yes,unknown,unknown,Yes,unknown,unknown,unknown,Yes,unknown,Yes,Yes,unknown,unknown
902.0,Maruti Suzuki,Baleno,1.3 Sigma,668611.0,1248.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,37 litres,Diesel,1500 ,3995 ,1745 ,Hatchback,5.0,27.39 ,unknown,27.39 ,960 ,5,170 ,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1515 ,1525 ,185/65R15,185/65R15,Electric Power,Only Front Windows,unknown,unknown,75PS@4000rpm,190Nm@2000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2520 ,185/65R15,unknown,2,Not on offer,unknown,Yes,"2 Years / 40,000 Kms (Whichever comes earlier)",unknown,Internal,339 ,unknown,Yes,Yes,Digital,Front,Yes,Front,Yes,unknown,unknown,Internal,Analog,Manual,Analog + Digital,Yes,4.9 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,unknown,unknown,unknown,Yes,unknown,Yes,Yes,Front Row,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,unknown,2.0,Rake,unknown,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
903.0,Maruti Suzuki,Baleno,1.3 Zeta,807921.0,1248.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,37 litres,Diesel,1500 ,3995 ,1745 ,Hatchback,5.0,27.39 ,unknown,27.39 ,980 ,5,170 ,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1505 ,1515 ,195/55R16,195/55R16,Electric Power,All Windows,unknown,Smart Key,75PS@4000rpm,190Nm@2000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2520 ,195/55R16,Yes,2,CD Player with USB & Aux-in,Yes,Yes,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,"With Remote, Internal",339 ,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,unknown,Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 ,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,unknown,unknown,unknown,Yes,Yes,Yes,Yes,All Rows,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,unknown,2.0,"Rake, Reach",Rear sensors,Yes,Yes,unknown,unknown,Multifunction Steering Wheel,Yes,unknown,Manual Adjustment,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Yes,Yes,unknown,unknown
904.0,Maruti Suzuki,Baleno,1.2 Alpha,758212.0,1197.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1510 ,3995 ,1745 ,Hatchback,5.0,21.4 ,unknown,21.4 ,890 ,5,170 ,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1505 ,1515 ,195/55R16,195/55R16,Electric Power,All Windows,unknown,Smart Key,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,Analog,2,5.0,Fabric,Manual,2520 ,195/55R16,Yes,2,CD Player with USB & Aux-in,Yes,Yes,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,"Internal, With Remote",339 ,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,unknown,Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 ,Yes,Driver & Front Passenger,unknown,Fully automatic climate control,Yes,unknown,Yes,Yes,Yes,Yes,Yes,All Rows,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,unknown,2.0,"Rake, Reach",Rear sensors with camera,Yes,Yes,unknown,Touch Sensitive,Multifunction Steering Wheel,Yes,unknown,Manual Adjustment,Yes,unknown,unknown,Yes,unknown,unknown,unknown,unknown,unknown,Yes,Yes,unknown,unknown
905.0,Maruti Suzuki,Baleno,1.2 Alpha Cvt,890212.0,1197.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1510 ,3995 ,1745 ,Hatchback,5.0,21.4 ,unknown,21.4 ,935 ,5,170 ,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1505 ,1515 ,195/55R16,195/55R16,Electric Power,All Windows,unknown,Smart Key,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,Analog,2,5.0,Fabric,Automatic,2520 ,195/55R16,Yes,2,CD Player with USB & Aux-in,Yes,Yes,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,"Internal, With Remote",339 ,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,unknown,Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 ,Yes,Driver & Front Passenger,unknown,Fully automatic climate control,Yes,unknown,unknown,Yes,Yes,Yes,Yes,All Rows,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,unknown,2.0,"Rake, Reach",Rear sensors with camera,Yes,Yes,unknown,Touch Sensitive,Multifunction Steering Wheel,Yes,unknown,Manual Adjustment,Yes,unknown,unknown,Yes,unknown,unknown,unknown,unknown,unknown,Yes,Yes,unknown,unknown
906.0,Maruti Suzuki,Baleno,1.2 Delta,636612.0,1197.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1510 ,3995 ,1745 ,Hatchback,5.0,21.4 ,unknown,21.4 ,870 ,5,170 ,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1515 ,1525 ,185/65R15,185/65R15,Electric Power,All Windows,unknown,Remote,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2520 ,185/65R15,unknown,2,CD Player with USB & Aux-in,Yes,Yes,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,Internal,339 ,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,unknown,Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 ,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,unknown,unknown,Yes,Yes,Yes,Yes,All Rows,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,unknown,2.0,Rake,Rear sensors,Yes,Yes,unknown,unknown,Multifunction Steering Wheel,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
907.0,Maruti Suzuki,Baleno,1.2 Delta Cvt,768612.0,1197.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1510 ,3995 ,1745 ,Hatchback,5.0,21.4 ,unknown,21.04 ,910 ,5,170 ,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1515 ,1525 ,185/65R15,185/65R15,Electric Power,All Windows,unknown,Remote,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,Analog,2,5.0,Fabric,Automatic,2520 ,185/65R15,unknown,2,CD Player with USB & Aux-in,Yes,Yes,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,Internal,339 ,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,unknown,Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 ,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,unknown,unknown,Yes,Yes,Yes,Yes,All Rows,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,unknown,2.0,Rake,Rear sensors,Yes,Yes,unknown,unknown,Multifunction Steering Wheel,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
908.0,Maruti Suzuki,Baleno,1.2 Sigma,558602.0,1197.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1510 ,3995 ,1745 ,Hatchback,5.0,21.4 ,unknown,21.4 ,865 ,5,170 ,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1515 ,1525 ,185/65R15,185/65R15,Electric Power,Only Front Windows,unknown,unknown,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,Analog,2,5.0,Fabric,Manual,2520 ,185/65R15,unknown,1,Not on offer,unknown,Yes,"2 Years / 40,000 Kms (Whichever comes earlier)",unknown,Internal,339 ,unknown,Yes,Yes,Digital,Front,Yes,Front,Yes,unknown,unknown,Internal,Analog,Manual,Analog + Digital,Yes,4.9 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,unknown,Yes,unknown,Yes,Yes,Front Row,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,unknown,2.0,Rake,unknown,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
909.0,Maruti Suzuki,Baleno,1.2 Zeta,697912.0,1197.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1510 ,3995 ,1745 ,Hatchback,5.0,21.4 ,unknown,21.4 ,880 ,5,170 ,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1505 ,1515 ,195/55R16,195/55R16,Electric Power,All Windows,unknown,Smart Key,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,Analog,2,5.0,Fabric,Manual,2520 ,195/55R16,Yes,2,CD Player with USB & Aux-in,Yes,Yes,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,"With Remote, Internal",339 ,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,unknown,Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 ,Yes,Driver & Front Passenger,unknown,Fully automatic climate control,Yes,unknown,unknown,Yes,Yes,Yes,Yes,All Rows,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,unknown,2.0,"Rake, Reach",Rear sensors,Yes,Yes,unknown,unknown,Multifunction Steering Wheel,Yes,unknown,Manual Adjustment,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Yes,Yes,unknown,unknown
910.0,Maruti Suzuki,Baleno,1.2 Delta Dualjet,733412.0,1197.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1510 ,3995 ,1745 ,Hatchback,5.0,21.4 ,unknown,21.4 ,870 ,5,170 ,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1515 ,1525 ,185/65R15,185/65R15,Electric Power,All Windows,unknown,Remote,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2520 ,185/65R15,unknown,2,CD Player with USB & Aux-in,Yes,Yes,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,Internal,339 ,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,unknown,Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 ,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,unknown,unknown,Yes,Yes,Yes,Yes,All Rows,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,unknown,2.0,Rake,Rear sensors,Yes,Yes,unknown,unknown,Multifunction Steering Wheel,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
911.0,Maruti Suzuki,Baleno,1.2 Zeta Dualjet,789912.0,1197.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1510 ,3995 ,1745 ,Hatchback,5.0,21.4 ,unknown,21.4 ,880 ,5,170 ,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1505 ,1515 ,195/55R16,195/55R16,Electric Power,All Windows,unknown,Smart Key,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,Analog,2,5.0,Fabric,Manual,2520 ,195/55R16,Yes,2,CD Player with USB & Aux-in,Yes,Yes,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,"With Remote, Internal",339 ,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,unknown,Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 ,Yes,Driver & Front Passenger,unknown,Fully automatic climate control,Yes,unknown,unknown,Yes,Yes,Yes,Yes,All Rows,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,unknown,2.0,"Rake, Reach",Rear sensors,Yes,Yes,unknown,unknown,Multifunction Steering Wheel,Yes,unknown,Manual Adjustment,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Yes,Yes,unknown,unknown
912.0,Maruti Suzuki,Baleno,1.2 Zeta Cvt,829912.0,1197.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1510 ,3995 ,1745 ,Hatchback,5.0,21.4 ,unknown,21.04 ,920 ,5,170 ,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1515 ,1525 ,185/65R15,185/65R15,Electric Power,All Windows,unknown,Remote,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,Analog,2,5.0,Fabric,Automatic,2520 ,185/65R15,unknown,2,CD Player with USB & Aux-in,Yes,Yes,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,Internal,339 ,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,unknown,Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 ,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,unknown,unknown,Yes,Yes,Yes,Yes,All Rows,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,unknown,2.0,Rake,Rear sensors,Yes,Yes,unknown,unknown,Multifunction Steering Wheel,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
913.0,Hyundai,Grand I10,1.2 Kappa Vtvt Magna,586428.0,1197.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Petrol,1520 ,3765 ,1660 ,Hatchback,5.0,18.9 ,18.9 ,18.9 ,1003 ,5,165 ,Solid Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,1479 ,1493 ,165/65R14,165/65R14,Electric Power,All Windows,unknown,Remote,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2425 ,165/65R14,unknown,2,CD/MP3 Player,unknown,unknown,"3 years / 100,000 Kms",Yes,Internal,256 ,unknown,Yes,Yes,unknown,Front,Yes,Front & Rear,Yes,unknown,Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.7 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,Yes,Yes,Yes,Yes,unknown,unknown,1042 kg,"Front passenger frontal airbag, Driver frontal airbag",Yes,Yes,Yes,Yes,2.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
914.0,Hyundai,Grand I10,1.2 Kappa Vtvt Sportz,620637.0,1197.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Petrol,1520 ,3765 ,1660 ,Hatchback,5.0,18.9 ,19.77 ,19.77 ,1003 ,5,165 ,Solid Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,1479 ,1493 ,165/65R14,165/65R14,Electric Power,All Windows,unknown,Remote,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,Analog,2,5.0,Fabric,Manual,2425 ,165/65R14,unknown,2,USB & Aux-in,Yes,unknown,"3 years / 100,000 Kms",Yes,"Internal, With Remote",256 ,unknown,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,unknown,Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.7 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,Yes,Yes,Yes,Yes,unknown,unknown,1420 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,Rake,Rear sensors,unknown,Yes,unknown,Touch Sensitive,Multifunction Steering Wheel,Yes,unknown,unknown,Yes,Yes,unknown,unknown,unknown,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown
915.0,Hyundai,Grand I10,1.2 Kappa Vtvt Magna At,652328.0,1197.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Petrol,1520 ,3765 ,1660 ,Hatchback,5.0,18.9 ,17.49 ,17.49 ,unknown,5,165 ,Solid Disc,Drum,Mc Pherson Strut,Coupled Torsion Beam Axle,1479 ,1493 ,165/65 R14,165/65 R14,Electric Power,All Windows,unknown,Remote,83PS@6000rpm,114Nm@4000rpm,unknown,Analog,Analog,Yes,5.0,Fabric,Automatic,2425 ,165/65R14,unknown,Yes,CD/MP3 Player,Yes,unknown,"3 years / 100,000 Kms",Yes,Internal,256 ,Yes,Yes,Yes,unknown,Front,Yes,Front & Rear,Yes,unknown,Yes,Internal,Digital,Manual,Analog,Yes,5.2 ,unknown,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,Yes,Yes,Yes,Yes,unknown,Second Row,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,unknown,Yes,2.0,unknown,unknown,unknown,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,unknown,Manual Adjustment,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
916.0,Hyundai,Grand I10,1.2 Kappa Vtvt Sportz At,705538.0,1197.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Petrol,1520 ,3765 ,1660 ,Hatchback,5.0,18.9 ,17.49 ,17.49 ,1003 ,5,165 ,Solid Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,1479 ,1493 ,165/65R14,165/65R14,Electric Power,All Windows,unknown,Remote,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,Analog,2,5.0,Fabric,Automatic,2425 ,165/65R14,unknown,2,USB & Aux-in,Yes,unknown,"3 years / 100,000 Kms",Yes,"With Remote, Internal",256 ,unknown,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,unknown,Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.7 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,Yes,Yes,Yes,Yes,unknown,Second Row,1420 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,Rake,Rear sensors with camera,unknown,Yes,unknown,Touch Sensitive,Multifunction Steering Wheel,Yes,unknown,unknown,Yes,Yes,unknown,Yes,unknown,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown
917.0,Hyundai,Grand I10,1.2 Kappa Vtvt Sportz Dual Tone,640537.0,1197.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Petrol,1520 ,3765 ,1660 ,Hatchback,5.0,18.9 ,19.77 ,19.77 ,1003 ,5,165 ,Solid Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,1479 ,1493 ,165/65R14,165/65R14,Electric Power,All Windows,unknown,Remote,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,Analog,2,5.0,Fabric,Manual,2425 ,165/65R14,unknown,2,USB & Aux-in,Yes,unknown,"3 years / 100,000 Kms",Yes,"With Remote, Internal",256 ,unknown,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,unknown,Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.7 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,Yes,Yes,Yes,Yes,unknown,Second Row,1420 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,Rake,Rear sensors,unknown,Yes,unknown,Touch Sensitive,Multifunction Steering Wheel,Yes,unknown,unknown,Yes,Yes,unknown,unknown,unknown,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown
918.0,Hyundai,Grand I10,1.2 Kappa Vtvt Magna Cng,653452.0,1197.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,CNG,1520 ,3765 ,1660 ,Hatchback,5.0,unknown,unknown,unknown,1003 ,5,165 ,Solid Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,1479 ,1493 ,165/65R14,165/65R14,Electric Power,All Windows,unknown,Remote,82bhp@6000RPM,114Nm@4000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2425 ,165/65R14,unknown,2,CD/MP3 Player,Yes,unknown,"3 years / 100,000 Kms",Yes,Internal,256 ,unknown,Yes,Yes,unknown,Front,Yes,Front & Rear,Yes,unknown,Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.7 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,Yes,Yes,Yes,Yes,unknown,unknown,1042 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,unknown,unknown,unknown,unknown,unknown,Yes,unknown,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
